"TIME","GEO","UNIT","NA_ITEM","Value","Flag and Footnotes"
"2015","Singapore","Current prices, million units of national currency","Gross domestic product at market prices","418,073.6",""
"2015","Singapore","Current prices, million units of national currency","Intermediate consumption",":",""
"2015","Thailand","Current prices, million units of national currency","Gross domestic product at market prices","13,672.9",""
"2015","Thailand","Current prices, million units of national currency","Intermediate consumption",":",""
"2015","Timor-Leste","Current prices, million units of national currency","Gross domestic product at market prices","3,104.4",""
"2015","Timor-Leste","Current prices, million units of national currency","Intermediate consumption",":",""
"2015","Vietnam","Current prices, million units of national currency","Gross domestic product at market prices","4,192,862.3",""
"2015","Vietnam","Current prices, million units of national currency","Intermediate consumption",":",""
"2015","Armenia","Current prices, million units of national currency","Gross domestic product at market prices","5,043,633.2",""
"2015","Armenia","Current prices, million units of national currency","Intermediate consumption",":",""
"2015","Azerbaijan","Current prices, million units of national currency","Gross domestic product at market prices","54,380.0",""
"2015","Azerbaijan","Current prices, million units of national currency","Intermediate consumption",":",""
"2015","Bahrain","Current prices, million units of national currency","Gross domestic product at market prices","11,703.3",""
"2015","Bahrain","Current prices, million units of national currency","Intermediate consumption","9,954.6",""
"2015","Georgia","Current prices, million units of national currency","Gross domestic product at market prices","31,755.6",""
"2015","Georgia","Current prices, million units of national currency","Intermediate consumption",":",""
"2015","Iraq","Current prices, million units of national currency","Gross domestic product at market prices","188,309,983.2",""
"2015","Iraq","Current prices, million units of national currency","Intermediate consumption","62,015,521.7",""
"2015","Israel","Current prices, million units of national currency","Gross domestic product at market prices","1,167,880.0",""
"2015","Israel","Current prices, million units of national currency","Intermediate consumption",":",""
"2015","Jordan","Current prices, million units of national currency","Gross domestic product at market prices","26,637.4",""
"2015","Jordan","Current prices, million units of national currency","Intermediate consumption",":",""
"2015","Kuwait","Current prices, million units of national currency","Gross domestic product at market prices","34,473.0",""
"2015","Kuwait","Current prices, million units of national currency","Intermediate consumption","21,673.0",""
"2015","Lebanon","Current prices, million units of national currency","Gross domestic product at market prices","75,239,732.1",""
"2015","Lebanon","Current prices, million units of national currency","Intermediate consumption",":",""
"2015","Palestine","Current prices, million units of national currency","Gross domestic product at market prices","12,673,000,000.0",""
"2015","Palestine","Current prices, million units of national currency","Intermediate consumption",":",""
